state,county,collection_date,date_detected,hpai_strain,bird_species,woah_classification,sampling_method,submitting_agency
Missouri,St. Louis,2023-01-23 00:00:00,2023-01-27 00:00:00,EA H5N1,Gull (unidentified),Wild bird,Morbidity/Mortality,MO Dept of Conservation
Arkansas,Lonoke,2023-01-14 00:00:00,2023-01-27 00:00:00,EA/AM H5N1,Northern shoveler,Wild bird,Hunter harvest,NWDP
Florida,Brevard,2022-12-29 00:00:00,2023-01-27 00:00:00,EA H5N1,Green-winged teal,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Montana,Cascade,2023-01-19 00:00:00,2023-01-26 00:00:00,EA H5,Canada goose,Wild bird,Morbidity/Mortality,MT FWP
Montana,Cascade,2023-01-19 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,MT FWP
Wyoming,Washakie,2023-01-15 00:00:00,2023-01-26 00:00:00,EA H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,WY GFD
Wyoming,Natrona,2023-01-18 00:00:00,2023-01-26 00:00:00,EA H5N1,Hawk (unidentified),Wild bird,Morbidity/Mortality,WY GFD
California,San Mateo,2023-01-10 00:00:00,2023-01-26 00:00:00,EA H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,San Mateo,2023-01-10 00:00:00,2023-01-26 00:00:00,EA H5N1,Western gull,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,San Mateo,2023-01-10 00:00:00,2023-01-26 00:00:00,EA H5N1,Western gull,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,San Mateo,2023-01-10 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Peregrine falcon,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Shasta,2023-01-11 00:00:00,2023-01-26 00:00:00,EA H5N1,Greater white-fronted goose,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Merced,2023-01-10 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Merced,2023-01-10 00:00:00,2023-01-26 00:00:00,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Merced,2023-01-10 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,American white pelican,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
New York,Rensselear,2023-01-17 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,NY DEC
Montana,Ravalli,2023-01-18 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,MT FWP
Mississippi,Jones,2023-01-17 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Jones,2023-01-17 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Jones,2023-01-17 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Jones,2023-01-17 00:00:00,2023-01-26 00:00:00,EA H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Jones,2023-01-17 00:00:00,2023-01-26 00:00:00,EA H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Jones,2023-01-17 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Jones,2023-01-17 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Jones,2023-01-17 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Clay,2023-01-12 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Jones,2023-01-17 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Clay,2023-01-12 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Rankin,2023-01-17 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Issaquena,2023-01-19 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Great horned owl,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Winston,2023-01-11 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,NWDP
Alabama,Clarke,2023-01-11 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Jones,2023-01-17 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Clay,2023-01-12 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Clay,2023-01-12 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Clay,2023-01-12 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Clay,2023-01-12 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Clay,2023-01-12 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Clay,2023-01-12 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Clay,2023-01-12 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
California,Imperial,2023-01-08 00:00:00,2023-01-26 00:00:00,EA H5,Northern shoveler,Wild bird,Hunter harvest,NWDP
Mississippi,Clay,2023-01-12 00:00:00,2023-01-26 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Cass,2022-11-29 00:00:00,2023-01-24 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Mercer,2022-12-12 00:00:00,2023-01-24 00:00:00,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Mercer,2022-12-12 00:00:00,2023-01-24 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Mercer,2022-12-12 00:00:00,2023-01-24 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NWDP
Minnesota,Dakota,2022-12-21 00:00:00,2023-01-24 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,USFWS
Colorado,Larimer,2023-01-14 00:00:00,2023-01-24 00:00:00,EA H5N1,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Arapahoe,2023-01-11 00:00:00,2023-01-24 00:00:00,EA H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Denver,2023-01-11 00:00:00,2023-01-24 00:00:00,EA H5N1,Magpie (unidentified),Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Arapahoe,2023-01-11 00:00:00,2023-01-24 00:00:00,EA H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Arizona,Coconino,2023-01-09 00:00:00,2023-01-24 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,AZ GFD
Oregon,Multnomah,2022-11-16 00:00:00,2023-01-24 00:00:00,EA H5N1,American crow,Wild bird,Morbidity/Mortality,OR DFW
Oregon,Multnomah,2022-11-09 00:00:00,2023-01-24 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,OR DFW
Oregon,Multnomah,2022-11-19 00:00:00,2023-01-24 00:00:00,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,OR DFW
Wyoming,Johnson,2023-01-10 00:00:00,2023-01-24 00:00:00,EA/AM H5N1,Wild turkey,Wild bird,Morbidity/Mortality,WY GFD
Wyoming,Johnson,2023-01-10 00:00:00,2023-01-24 00:00:00,EA/AM H5N1,Wild turkey,Wild bird,Morbidity/Mortality,WY GFD
Wyoming,Hot Springs,2023-01-17 00:00:00,2023-01-24 00:00:00,EA H5N1,Golden eagle,Wild bird,Morbidity/Mortality,WY GFD
Wyoming,Goshen,2023-01-13 00:00:00,2023-01-24 00:00:00,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,WY GFD
South Carolina,Hyde,2023-01-14 00:00:00,2023-01-24 00:00:00,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Tennessee,Hawkins,2022-12-31 00:00:00,2023-01-24 00:00:00,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Tennessee,Wilson,2022-12-29 00:00:00,2023-01-24 00:00:00,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
California,Yolo,2023-01-04 00:00:00,2023-01-24 00:00:00,EA H5N1,Northern shoveler,Wild bird,Hunter harvest,NWDP
Michigan,Isabella,2022-11-01 00:00:00,2023-01-23 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Isabella,2022-11-01 00:00:00,2023-01-23 00:00:00,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,MI DNR
Kansas,Wabaunsee,2022-12-23 00:00:00,2023-01-20 00:00:00,EA H5N1,American crow,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
South Carolina,Clarendon,2023-01-03 00:00:00,2023-01-20 00:00:00,EA H5N1,American white pelican,Wild bird,Morbidity/Mortality,SC DNR/SCWDS
North Carolina,Dare,2022-12-30 00:00:00,2023-01-20 00:00:00,EA H5N1,Brown pelican,Wild bird,Morbidity/Mortality,NC WRC/SCWDS
Florida,Duval,2023-01-11 00:00:00,2023-01-20 00:00:00,EA H5,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Wyoming,Hot Springs,2023-01-11 00:00:00,2023-01-20 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,WY GFD
Wyoming,Natrona,2023-01-06 00:00:00,2023-01-20 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,WY GFD
Wyoming,Fremont,2023-01-11 00:00:00,2023-01-20 00:00:00,EA H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,WY GFD
Wyoming,Goshen,2023-01-09 00:00:00,2023-01-20 00:00:00,EA/AM H5N1,Great horned owl,Wild bird,Morbidity/Mortality,WY GFD
Iowa,Story,2023-01-12 00:00:00,2023-01-20 00:00:00,EA/AM H5N1,Trumpeter swan,Wild bird,Morbidity/Mortality,IA DNR
California,Butte,2022-12-29 00:00:00,2023-01-20 00:00:00,EA/AM H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
Washington,Whitman,2023-01-09 00:00:00,2023-01-20 00:00:00,EA H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Alaska,Fairbanks North Star,Unknown,2023-01-20 00:00:00,EA H5N1,Lesser scaup,Wild bird,Morbidity/Mortality,AK DFG/USFWS
Alaska,Fairbanks North Star,Unknown,2023-01-20 00:00:00,EA H5N1,Lesser scaup,Wild bird,Morbidity/Mortality,AK DFG/USFWS
Wisconsin,Wood,2022-12-20 00:00:00,2023-01-20 00:00:00,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,USGS
California,Glenn,Unknown,2023-01-20 00:00:00,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,USGS
California,Glenn,Unknown,2023-01-20 00:00:00,EA/AM H5N1,Great horned owl,Wild bird,Morbidity/Mortality,USGS
California,Glenn,Unknown,2023-01-20 00:00:00,EA/AM H5N1,Ross's goose,Wild bird,Morbidity/Mortality,USGS
California,Glenn,Unknown,2023-01-20 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,USGS
New Mexico,Santa Fe,2023-01-09 00:00:00,2023-01-20 00:00:00,EA H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,NM DGF
Colorado,Broomfield,2023-01-11 00:00:00,2023-01-19 00:00:00,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Colorado,Kiowa,2023-01-10 00:00:00,2023-01-19 00:00:00,EA H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Colorado,Delta,2023-01-06 00:00:00,2023-01-19 00:00:00,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Colorado,Larimer,2023-01-11 00:00:00,2023-01-19 00:00:00,EA H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
New York,Seneca,2023-01-13 00:00:00,2023-01-19 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NY DEC
New York,Onondaga,2023-01-11 00:00:00,2023-01-19 00:00:00,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,NY DEC
Delaware,Kent,2023-01-09 00:00:00,2023-01-19 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Oregon,Clatsop,2023-01-07 00:00:00,2023-01-18 00:00:00,EA H5 mixed,Mallard,Wild bird,Hunter harvest,NWDP
Massachusetts,Barnstable,2022-10-31 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2022-10-31 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Plymouth,2022-10-31 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Turkey vulture,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2022-10-31 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2022-10-31 00:00:00,2023-01-18 00:00:00,EA H5N1,Herring gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2022-10-31 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2022-10-31 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,American black duck,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,2022-10-31 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Middlesex,2022-10-31 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Barnstable,2022-10-31 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2022-10-31 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Hampden,2022-10-31 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Barnstable,2022-10-31 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Plymouth,2022-10-31 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2022-10-31 00:00:00,2023-01-18 00:00:00,EA H5N1,Bufflehead,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Plymouth,2022-10-31 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Common goldeneye,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2022-10-31 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Herring gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2022-10-31 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Green-winged teal,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,2022-10-31 00:00:00,2023-01-18 00:00:00,EA H5N1,Double-crested cormorant,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Norfolk,2022-10-31 00:00:00,2023-01-18 00:00:00,EA H5N1,Double-crested cormorant,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Essex,2022-10-31 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Larimer,2023-01-07 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Weld,2023-01-07 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Weld,2023-01-05 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Larimer,2023-01-05 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Denver,2023-01-07 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Goose (unidentified),Wild bird,Morbidity/Mortality,Private (non-government) submission
New Mexico,Eddy,2023-01-10 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Larimer,2023-01-08 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Missouri,Benton,2022-12-21 00:00:00,2023-01-18 00:00:00,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
Missouri,St. Louis,2022-12-21 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,MO Dept of Conservation
Missouri,St. Louis,2023-01-05 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Turkey vulture,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Missouri,Clay,2023-01-10 00:00:00,2023-01-18 00:00:00,EA H5N1,Goose (unidentified),Wild bird,Morbidity/Mortality,MO Dept of Conservation
Colorado,Pueblo,2023-01-05 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Common raven,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Colorado,Yuma,2023-01-06 00:00:00,2023-01-18 00:00:00,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Colorado,Yuma,2023-01-06 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Colorado,Logan,2023-01-06 00:00:00,2023-01-18 00:00:00,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Colorado,Mesa,2023-01-05 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Great horned owl,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Colorado,Jefferson,2023-01-09 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Oregon,Lane,2022-12-28 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,OR DFW
Nebraska,Lincoln,2023-01-10 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NE GPC
Nebraska,Lincoln,2023-01-10 00:00:00,2023-01-18 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NE GPC
Florida,Alachua,2023-01-10 00:00:00,2023-01-18 00:00:00,EA H5N1,Sandhill crane,Wild bird,Morbidity/Mortality,UF VDL
